node_id,x,y,z
100,19.5806840068145,8.31611744046273,0
101,19.5874464084068,8.31946678379384,0
102,12.720129785377,10.5282357642237,0
103,6.8010248036839,0.084763063166053,0
104,6.80257277483109,0.134680179894958,0
105,5.3513951966666,1.59368996147392,0
106,6.80299216852182,0.087943531183143,0
107,23.0040196520258,7.86422135413294,0
108,24.464666339086,21.4344839885755,0
109,3.841327429389,21.4958453169983,0
110,10.3111784290783,19.560581446149,0
111,10.9309945106456,8.25128643818134,0
112,9.40753633875262,1.31289539255685,0
113,21.075413343967,19.5565317155281,0
114,15.6677492511267,15.5052517437331,0
115,17.4778259705104,7.72660908390845,0
116,6.7962942776787,0.105973936243935,0
117,10.8342333710679,5.70103181905073,0
118,5.07882251925489,14.9703771690659,0
119,5.38585256817317,1.60713271749659,0
120,12.7048890189062,10.5062758856264,0
121,15.6452216595462,15.5295462982005,0
122,8.67355132091703,18.295299915534,0
123,19.6624809375491,8.31501798489188,0
124,12.0502689391925,19.6639587197658,0
125,7.27289539027337,3.47768767330912,0
126,6.87590023589133,0.138907796116472,0
127,20.8464695426352,15.8559535138753,0
128,4.0441381980093,11.7186348924156,0
129,24.5179006885251,18.6648555258208,0
130,14.6440348373574,0.775317317095999,0
131,7.69304830160408,6.48261956562663,0
132,6.78917672753274,0.112491488651957,0
133,10.9160086275789,8.27548542981722,0
134,12.5659327557962,20.0336165309826,0
135,11.7560722100384,19.6267616388279,0
136,24.5047448349468,21.449756782771,0
137,4.07577009286749,11.8093661127964,0
138,7.24226625673433,3.48440776046551,0
139,9.30187911897034,1.65489586259848,0
140,10.1646910787163,19.9048485184952,0
141,9.76949826286433,19.9472844451631,0
142,9.79875846582496,19.9665051659906,0
143,21.0416214839481,19.5029711468381,0
144,7.4945828829672,18.7388510094739,0
145,9.33374400762257,1.34870787731351,0
146,9.30563126902499,1.27295686175556,0
147,23.932903500308,12.8143540620024,0
148,5.04191736937487,14.8802696491896,0
149,9.59905871242128,16.51757993439,0
150,19.6617818240854,8.39045408373929,0
151,5.38445774263848,1.66205224311807,0
152,4.06471889412825,11.7228716061539,0
153,14.9525747240781,16.7547908083707,0
154,14.7920149844095,16.8319946067872,0
155,12.6628729604357,10.5598776543456,0
156,12.3998234808285,20.010053369443,0
157,10.1664047346057,19.8785631527697,0
158,19.6358905747393,8.19865000101293,0
159,3.2583643853794,8.36136709031398,0
160,5.35675549798693,1.63189452525715,0
161,9.82889907751821,19.9146133749549,0
162,6.87187450787173,0.157294318162261,0
163,22.9949338186921,7.8637385785222,0
164,18.1719829035208,19.5386055362405,0
165,24.4539094032787,21.4499629083397,0
166,18.3910227653884,8.04291998595575,0
167,11.5453854607308,3.90538452327636,0
168,4.2027306082248,10.9399919831469,0
169,8.87727230919732,18.5765865055741,0
170,12.5189776198873,6.63915267073984,0
171,13.9253054242495,16.3144872385366,0
172,15.6007661262083,15.57340251699,0
173,3.21383516731166,8.4527541738884,0
174,4.23645695081629,10.8689516809589,0
175,21.9071225513712,7.80827041839021,0
176,14.5708833900217,16.4839176153483,0
177,9.38317250070248,1.24193911551972,0
178,24.4602264181601,18.9076236115475,0
179,7.91061414796777,18.8680465177364,0
180,22.9460784233482,7.85774862059423,0
181,15.6218849940158,15.5686508755242,0
182,15.713366832005,15.4838922348168,0
183,24.5231744861407,18.6615205078563,0
184,4.08286122405625,11.7635800070241,0
185,9.65424677386548,19.6989019827138,0
186,11.1704458157734,8.29365422130266,0
187,19.3103881906488,8.34852840252102,0
188,12.5885332555485,6.58687876978228,0
189,9.22082214632452,17.2872971696278,0
190,8.19310100072889,19.2044802455154,0
191,22.3938914344811,8.89335747046119,0
192,8.560453578322,18.7875095805589,0
193,12.420391865695,19.944896702136,0
194,12.4366847574336,19.9604274932371,0
195,11.5657411410374,3.88672574753989,0
196,10.3432751346695,19.2473075532463,0
197,6.99445631229663,0.257889234800962,0
198,7.63543858531842,19.1201543866655,0
199,21.0615545675301,19.5448894313849,0
200,22.3052509394196,8.88152855570466,0
201,8.53028240891258,19.1879900474528,0
202,9.65851464707595,16.3214008898748,0
203,7.26551302612794,18.4998899655255,0
204,14.2155033498873,16.4968191479359,0
205,18.2440774554222,19.4535630919661,0
206,4.13634225823958,11.3107158895959,0
207,15.5864051640649,15.5568899464673,0
208,24.4648749705197,21.4453840423276,0
209,21.9226618823302,7.7632754308478,0
210,21.5383985458513,7.83728818840156,0
211,8.38934076763565,18.9444936296932,0
212,8.3868720791675,19.2716173153626,0
213,17.3617568465879,7.89072176862751,0
214,9.75523431927457,18.8851468253487,0
215,12.0209557496275,4.67855111783573,0
216,12.5845569915154,6.64579303357621,0
217,23.1832118026389,11.5114994967915,0
218,21.9458175175535,7.78115790448791,0
219,14.8211137430979,0.810544513514193,0
220,9.84483244040042,19.1475616508739,0
221,21.082966858992,19.5770837917606,0
222,18.5767123900448,8.02088044233074,0
223,11.5374191038321,3.78564112271433,0
224,22.9317698791079,7.8691034832983,0
225,7.79999836810622,18.9801454487813,0
226,24.4392882243705,21.4560814673382,0
227,24.4794503805051,20.0013761375473,0
228,22.7097818398795,9.75539089531777,0
229,9.32015211489615,1.03860922649261,0
230,10.7162077204571,8.3910881435439,0
231,7.56533183818843,18.2622601278235,0
232,7.96900813874862,18.9221975957002,0
233,4.25542711428382,11.6532864504771,0
234,15.459938738304,15.6757528559801,0
235,12.1139770216087,19.7858386078812,0
236,21.6662631881472,7.89707439239144,0
237,4.1528611772689,11.2516632818961,0
238,7.66637917042834,6.59676286191296,0
239,4.11374431344218,11.2475770849441,0
240,21.0169155396225,19.5857126129921,0
241,24.3502820901956,20.8954611815735,0
242,18.448759732856,8.06028240959402,0
243,10.8882019246095,8.12247396430613,0
244,3.24611124913959,8.45544907460523,0
245,7.76772081294764,19.0541453488199,0
246,5.25416364334278,19.8329466087071,0
247,3.31002054955653,8.6205015439822,0
248,9.00547740782625,1.39151488783323,0
249,12.3731906766819,20.0369121005906,0
250,11.5218413267441,7.72187088385525,0
251,4.24113888334619,11.0637834738302,0
252,18.9971589989704,8.13852413515131,0
253,14.8714468560497,0.857900960424106,0
254,4.23525132686526,11.3302342455407,0
255,5.0576917364668,14.8708069228739,0
256,6.2496010173552,0.906657757639066,0
257,4.2231354923689,11.3715707340055,0
258,15.5324338080382,15.4696835059065,0
259,20.9783528114521,19.5247513508985,0
260,9.75573766824677,20.0728104633874,0
261,7.83126392267623,18.6437978714687,0
262,10.6778678694242,19.749083472868,0
263,18.2719291672324,19.3610823558463,0
264,12.5579267305398,19.9911204961889,0
265,5.34470985544175,1.87956063567198,0
266,13.0665887271341,20.4200337952845,0
267,4.23248537282855,11.3912558804622,0
268,10.1184916768151,19.9575448286087,0
269,9.19106266924695,20.392722652843,0
270,5.38631918709188,7.46456602784385,0
271,8.7141126082405,1.23244441523362,0
272,14.9430709649626,0.866172664023124,0
273,15.2214715398619,15.6031773145577,0
274,12.6974614408059,20.0584077796145,0
275,12.192508270137,19.8430593421346,0
276,21.0251883977878,19.4143018535735,0
277,4.30379445272496,11.4823340827549,0
278,7.93660060633382,18.8329862621016,0
279,15.1775258327679,15.917780875259,0
280,4.11782819224229,11.0524029682551,0
281,12.171896797981,19.8858546234235,0
282,14.7345804423158,0.843522560080514,0
283,11.9971905895708,4.84406449521105,0
284,4.19860708926787,11.3344481222143,0
285,9.95240542136663,19.9440043700768,0
286,17.8781149802098,19.554874144104,0
287,12.7774476486568,3.56597302304044,0
288,5.73577435574607,19.6969221107047,0
289,4.2143070306887,11.3218039334506,0
290,6.44713662746667,13.0877311923578,0
291,7.39602700860902,3.44224679844738,0
292,11.9638151417213,9.0157892783779,0
293,9.27089450660046,17.6389636402348,0
294,15.4665697030418,15.8034606333825,0
295,11.0195876619712,19.7731790445106,0
296,21.0777184674799,8.13839982464508,0
297,8.18666657352825,18.9615204647595,0
298,11.1086240643674,19.6372718695672,0
